% this file was created on 13-Jun-2013 18:08:00 
%
% SC:        Cluster 1 
% Intrument: EFW 
% Signal:    P 
% Sensor:    1234 
% Coord Sys: sc 
%
% comment:   this signal is averaged from all probes available at the time 
%
%
% Time from: 27-May-2011 00:00:00 
%
% time        P1234     
% [s]         [V]       
30109.408569   -9.785 
30109.608564   -9.712 
30109.808559   -9.505 
30110.008554   -9.576 
30110.208549   -9.726 
30110.408545   -9.565 
30110.608540   -9.676 
30110.808535   -9.687 
30111.008530   -9.731 
30111.208525   -9.781 
30111.408521   -9.735 
30111.608516   -9.680 
30111.808511   -9.597 
30112.008506   -9.519 
30112.208501   -9.356 
30112.408497   -9.254 
30112.608492   -9.350 
30112.808487   -9.482 
30113.008482   -9.701 
30113.208477   -9.844 
30113.408472   -9.831 
30113.608468   -9.923 
30113.808463   -9.917 
30114.008458   -9.818 
30114.208453   -9.691 
30114.408448   -9.515 
30114.608444   -9.517 
30114.808439   -9.590 
30115.008434   -9.687 
30115.208429   -9.718 
30115.408424   -9.781 
30115.608420   -9.885 
30115.808415   -9.858 
30116.008410   -9.751 
30116.208405   -9.613 
30116.408401   -9.475 
30116.608396   -9.383 
30116.808391   -9.425 
30117.008386   -9.624 
30117.208381   -9.653 
30117.408376   -9.795 
30117.608372   -9.854 
30117.808367   -9.867 
30118.008363   -9.774 
30118.208358   -9.670 
30118.408353   -9.526 
30118.608348   -9.318 
30118.808343   -9.249 
30119.008338   -9.358 
30119.208333   -9.486 
30119.408329   -9.605 
30119.608324   -9.676 
30119.808319   -9.785 
30120.008315   -9.777 
30120.208310   -9.636 
30120.408305   -9.440 
30120.608300   -9.310 
30120.808295   -9.193 
30121.008291   -9.233 
30121.208286   -9.438 
30121.408281   -9.486 
30121.608276   -9.666 
30121.808271   -9.697 
30122.008267   -9.701 
30122.208262   -9.551 
30122.408257   -9.329 
30122.608252   -9.205 
30122.808245   -8.975 
30123.008241   -8.936 
30123.208236   -9.034 
30123.408231   -9.176 
30123.608226   -9.306 
30123.808222   -9.440 
30124.008217   -9.498 
30124.208212   -9.526 
30124.408207   -9.431 
30124.608202   -9.285 
30124.808198   -9.166 
30125.008193   -9.078 
30125.208188   -9.224 
30125.408183   -9.339 
30125.608179   -9.415 
30125.808174   -9.534 
30126.008169   -9.546 
30126.208164   -9.569 
30126.408159   -9.517 
30126.608155   -9.350 
30126.808150   -9.208 
30127.008145   -8.933 
30127.208140   -8.917 
30127.408135   -8.990 
30127.608131   -9.128 
30127.808126   -9.170 
30128.008121   -9.233 
30128.208116   -9.291 
30128.408112   -9.316 
30128.608107   -9.247 
30128.808102   -9.178 
30129.008097   -9.063 
30129.208092   -8.969 
30129.408088   -9.059 
30129.608083   -9.239 
30129.808078   -9.310 
30130.008074   -9.486 
30130.208069   -9.555 
30130.408064   -9.664 
30130.608059   -9.615 
30130.808054   -9.427 
30131.008050   -9.346 
30131.208045   -9.224 
30131.408040   -9.151 
30131.608035   -9.312 
30131.808030   -9.404 
30132.008026   -9.440 
30132.208021   -9.528 
30132.408016   -9.618 
30132.608011   -9.632 
30132.808006   -9.561 
30133.008002   -9.425 
30133.207997   -9.346 
30133.407992   -9.172 
30133.607987   -9.302 
30133.807982   -9.461 
30134.007978   -9.578 
30134.207973   -9.716 
30134.407968   -9.749 
30134.607963   -9.850 
30134.807959   -9.831 
30135.007954   -9.739 
30135.207949   -9.574 
30135.407944   -9.392 
30135.607939   -9.329 
30135.807935   -9.444 
30136.007930   -9.549 
30136.207925   -9.605 
30136.407920   -9.714 
30136.607916   -9.795 
30136.807911   -9.831 
30137.007906   -9.754 
30137.207901   -9.592 
30137.407897   -9.534 
30137.607892   -9.387 
30137.807886   -9.442 
30138.007881 1570000000.000 
30138.207876 1570000000.000 
30138.407871 1570000000.000 
30138.607867 1570000000.000 
30138.807862 1570000000.000 
30139.007857 1570000000.000 
30139.207852 1570000000.000 
30139.407848 1570000000.000 
30139.607843 1570000000.000 
30139.807838 1570000000.000 
30140.007833 1570000000.000 
30140.207829 1570000000.000 
30140.407824 1570000000.000 
30140.607819 1570000000.000 
30140.807814 1570000000.000 
30141.007810 1570000000.000 
30141.207805 1570000000.000 
30141.407800 1570000000.000 
30141.607795 1570000000.000 
30141.807790 1570000000.000 
30142.007786   -9.323 
30142.207781   -9.515 
30142.407776   -9.509 
30142.607771   -9.626 
30142.807766   -9.647 
30143.007762   -9.636 
30143.207757   -9.601 
30143.407752   -9.452 
30143.607747   -9.444 
30143.807741   -9.145 
30144.007737   -9.099 
30144.207732   -9.046 
30144.407727   -9.203 
30144.607722   -9.143 
30144.807717   -9.316 
30145.007713   -9.442 
30145.207708   -9.492 
30145.407703   -9.553 
30145.607698   -9.456 
30145.807693   -9.341 
30146.007689   -9.297 
30146.207684   -9.312 
30146.407679   -9.446 
30146.607674   -9.538 
30146.807670   -9.645 
30147.007665   -9.636 
30147.207660   -9.647 
30147.407655   -9.461 
30147.607651   -9.243 
30147.807646   -9.197 
30148.007641   -9.038 
30148.207636   -8.908 
30148.407631   -8.902 
30148.607627   -9.003 
30148.807623   -9.059 
30149.007618   -9.109 
30149.207613   -9.226 
30149.407608   -9.385 
30149.607604   -9.383 
30149.807599   -9.216 
30150.007594   -9.226 
30150.207589   -8.952 
30150.407584   -9.042 
30150.607580   -9.260 
30150.807575   -9.398 
30151.007570   -9.534 
30151.207565   -9.685 
30151.407561   -9.578 
30151.607556   -9.528 
30151.807551   -9.331 
30152.007546   -9.185 
30152.207541   -9.011 
30152.407537   -8.927 
30152.607532   -9.003 
30152.807527   -9.172 
30153.007523   -9.266 
30153.207518   -9.285 
30153.407513   -9.254 
30153.607508   -9.335 
30153.807501   -9.306 
30154.007496   -9.147 
30154.207491   -9.097 
30154.407487   -8.896 
30154.607482   -8.946 
30154.807477   -9.099 
30155.007473   -9.247 
30155.207468   -9.387 
30155.407463   -9.423 
30155.607458   -9.425 
30155.807453   -9.375 
30156.007448   -9.277 
30156.207443   -9.134 
30156.407439   -8.982 
30156.607434   -8.867 
30156.807429   -8.854 
30157.007425   -9.005 
30157.207420   -9.107 
30157.407415   -9.239 
30157.607410   -9.310 
30157.807405   -9.356 
30158.007401   -9.254 
30158.207396   -9.038 
30158.407391   -8.917 
30158.607386   -8.641 
30158.807382   -8.787 
30159.007377   -9.049 
30159.207372   -9.172 
30159.407367   -9.444 
30159.607363   -9.461 
30159.807358   -9.500 
30160.007353   -9.425 
30160.207348   -9.193 
30160.407343   -8.994 
30160.607338   -8.844 
30160.807334   -8.674 
30161.007329   -8.626 
30161.207324   -8.756 
30161.407319   -8.423 
30161.607315   -8.601 
30161.807310   -8.557 
30162.007305   -8.586 
30162.207300   -8.670 
30162.407295   -8.465 
30162.607291   -8.385 
30162.807286   -8.264 
30163.007281   -8.318 
30163.207276   -8.421 
30163.407271   -8.561 
30163.607267   -8.626 
30163.807260   -8.697 
30164.007255   -8.739 
30164.207250   -8.827 
30164.407246   -8.699 
30164.607241   -8.603 
30164.807236   -8.492 
30165.007231   -8.377 
30165.207226   -8.390 
30165.407222   -8.509 
30165.607217   -8.693 
30165.807212   -8.643 
30166.007207   -8.944 
30166.207202   -9.007 
30166.407197   -9.134 
30166.607193   -9.172 
30166.807188   -9.272 
30167.007183   -9.084 
30167.207178   -9.166 
30167.407173   -9.538 
30167.607169   -9.061 
30167.807164   -9.390 
30168.007159   -9.214 
30168.207154   -9.858 
30168.407150   -9.898 
30168.607145   -9.580 
30168.807139   -9.574 
30169.007135   -9.477 
30169.207130   -9.321 
30169.407125   -9.316 
30169.607120   -9.513 
30169.807116   -9.724 
30170.007111  -10.228 
30170.207106  -10.429 
30170.407101  -10.595 
30170.607096  -10.601 
30170.807091  -10.354 
30171.007087  -10.262 
30171.207082  -10.099 
30171.407077  -10.182 
30171.607072  -10.262 
30171.807067  -10.168 
30172.007063   -9.923 
30172.207058   -9.360 
30172.407053   -9.222 
30172.607048   -9.408 
30172.807044   -9.046 
30173.007039   -9.074 
30173.207034   -8.680 
30173.407029   -8.486 
30173.607024   -8.438 
30173.807020   -8.469 
30174.007015   -8.477 
30174.207010   -8.555 
30174.407005   -8.488 
30174.607001   -8.387 
30174.806996   -8.390 
30175.006991   -8.333 
30175.206986   -8.239 
30175.406981   -8.092 
30175.606977   -8.078 
30175.806972   -8.176 
30176.006967   -8.264 
30176.206962   -8.356 
30176.406957   -8.446 
30176.606952   -8.486 
30176.806948   -8.473 
30177.006943   -8.446 
30177.206938   -8.408 
30177.406933   -8.251 
30177.606928   -8.111 
30177.806924   -8.076 
30178.006919   -8.116 
30178.206914   -8.116 
30178.406909   -8.139 
30178.606904   -8.145 
30178.806900   -8.187 
30179.006895   -8.168 
30179.206890   -8.078 
30179.406885   -7.984 
30179.606880   -7.804 
30179.806872   -7.728 
30180.006868   -7.800 
30180.206863   -7.917 
30180.406858   -8.015 
30180.606853   -8.053 
30180.806848   -8.030 
30181.006844   -7.931 
30181.206839   -7.867 
30181.406834   -7.676 
30181.606829   -7.555 
30181.806824   -7.352 
30182.006819   -7.369 
30182.206815   -7.498 
30182.406810   -7.611 
30182.606805   -7.670 
30182.806800   -7.695 
30183.006795   -7.768 
30183.206790   -7.760 
30183.406786   -7.699 
30183.606781   -7.632 
30183.806776   -7.486 
30184.006771   -7.492 
30184.206766   -7.582 
30184.406762   -7.747 
30184.606757   -7.877 
30184.806751   -7.969 
30185.006747   -7.998 
30185.206742   -7.998 
30185.406737   -7.959 
30185.606732   -7.871 
30185.806727   -7.785 
30186.006722   -7.582 
30186.206718   -7.601 
30186.406713   -7.670 
30186.606708   -7.758 
30186.806703   -7.812 
30187.006698   -7.818 
30187.206694   -7.850 
30187.406689   -7.821 
30187.606684   -7.747 
30187.806679   -7.647 
30188.006674   -7.521 
30188.206670   -7.450 
30188.406665   -7.519 
30188.606660   -7.682 
30188.806655   -7.783 
30189.006650   -7.835 
30189.206645   -7.864 
30189.406641   -7.858 
30189.606636   -7.827 
30189.806630   -7.718 
30190.006625   -7.618 
30190.206620   -7.400 
30190.406616   -7.402 
30190.606611   -7.507 
30190.806606   -7.630 
30191.006601   -7.710 
30191.206596   -7.718 
30191.406592   -7.770 
30191.606587   -7.783 
30191.806582   -7.737 
30192.006577   -7.662 
30192.206572   -7.582 
30192.406568   -7.526 
30192.606563   -7.616 
30192.806558   -7.779 
30193.006553   -7.952 
30193.206548   -7.984 
30193.406543   -8.026 
30193.606539   -8.030 
30193.806534   -7.998 
30194.006529   -7.902 
30194.206524   -7.808 
30194.406519   -7.588 
30194.606514   -7.559 
30194.806509   -7.626 
30195.006504   -7.745 
30195.206499   -7.791 
30195.406494   -7.789 
30195.606489   -7.833 
30195.806484   -7.831 
30196.006480   -7.766 
30196.206475   -7.630 
30196.406470   -7.528 
30196.606465   -7.390 
30196.806460   -7.452 
30197.006456   -7.620 
30197.206451   -7.852 
30197.406446   -7.936 
30197.606441   -7.996 
30197.806436   -8.030 
30198.006432   -7.994 
30198.206427   -7.902 
30198.406422   -7.798 
30198.606417   -7.544 
30198.806412   -7.559 
30199.006407   -7.624 
30199.206403   -7.724 
30199.406398   -7.766 
30199.606393   -7.749 
30199.806389   -7.829 
30200.006384   -7.844 
30200.206379   -7.821 
30200.406374   -7.728 
30200.606369   -7.645 
30200.806365   -7.517 
30201.006360   -7.592 
30201.206355   -7.728 
30201.406350   -7.850 
30201.606345   -7.906 
30201.806341   -7.906 
30202.006336   -7.942 
30202.206331   -7.917 
30202.406326   -7.821 
30202.606321   -7.733 
30202.806317   -7.496 
30203.006312   -7.457 
30203.206307   -7.521 
30203.406302   -7.657 
30203.606297   -7.714 
30203.806292   -7.733 
30204.006287   -7.795 
30204.206283   -7.802 
30204.406278   -7.751 
30204.606273   -7.649 
30204.806267   -7.582 
30205.006262   -7.448 
30205.206258   -7.538 
30205.406253   -7.703 
30205.606248   -7.827 
30205.806243   -7.940 
30206.006238   -7.959 
30206.206234   -7.959 
30206.406229   -7.925 
30206.606224   -7.829 
30206.806219   -7.733 
30207.006214   -7.551 
30207.206209   -7.509 
30207.406205   -7.580 
30207.606200   -7.712 
30207.806195   -7.785 
30208.006190   -7.806 
30208.206185   -7.860 
30208.406181   -7.879 
30208.606176   -7.850 
30208.806171   -7.749 
30209.006166   -7.676 
30209.206161   -7.526 
30209.406157   -7.597 
30209.606152   -7.741 
30209.806147   -7.839 
30210.006142   -7.923 
30210.206137   -7.925 
30210.406132   -7.929 
30210.606128   -7.879 
30210.806121   -7.764 
30211.006116   -7.662 
30211.206111   -7.480 
30211.406106   -7.509 
30211.606101   -7.634 
30211.806097   -7.825 
30212.006092   -7.915 
30212.206087   -8.000 
30212.406082   -8.017 
30212.606077   -8.021 
30212.806072   -8.019 
30213.006068   -7.973 
30213.206063   -7.933 
30213.406058   -7.823 
30213.606053   -7.908 
30213.806048   -8.065 
30214.006044   -8.124 
30214.206039   -8.205 
30214.406034   -8.216 
30214.606029   -8.235 
30214.806024   -8.237 
30215.006020   -8.143 
30215.206015   -8.082 
30215.406010   -7.923 
30215.606005   -7.844 
30215.806000   -7.846 
30216.005996   -7.971 
30216.205991   -8.011 
30216.405986   -8.038 
30216.605981   -8.065 
30216.805976   -8.088 
30217.005971   -8.069 
30217.205966   -7.975 
30217.405962   -7.917 
30217.605957   -7.772 
30217.805952   -7.854 
30218.005947   -7.952 
30218.205942   -8.065 
30218.405938   -8.139 
30218.605933   -8.145 
30218.805928   -8.153 
30219.005923   -8.122 
30219.205918   -8.051 
30219.405914   -7.961 
30219.605909   -7.810 
30219.805904   -7.718 
30220.005899   -7.728 
30220.205894   -7.846 
30220.405890   -7.873 
30220.605885   -7.902 
30220.805880   -7.910 
30221.005875   -7.885 
30221.205870   -7.833 
30221.405865   -7.728 
30221.605860   -7.653 
30221.805856   -7.425 
30222.005851   -7.511 
30222.205846   -7.662 
30222.405841   -7.789 
30222.605836   -7.927 
30222.805832   -7.933 
30223.005827   -7.971 
30223.205822   -7.961 
30223.405817   -7.879 
30223.605813   -7.814 
30223.805808   -7.651 
30224.005803   -7.534 
30224.205798   -7.567 
30224.405793   -7.701 
30224.605788   -7.777 
30224.805784   -7.812 
30225.005779   -7.841 
30225.205774   -7.871 
30225.405769   -7.871 
30225.605764   -7.770 
30225.805760   -7.699 
30226.005755   -7.488 
30226.205750   -7.628 
30226.405746   -7.712 
30226.605741   -7.852 
30226.805736   -7.959 
30227.005732   -7.940 
30227.205727   -7.961 
30227.405722   -7.915 
30227.605717   -7.873 
30227.805712   -7.791 
30228.005708   -7.639 
30228.205703   -7.492 
30228.405698   -7.503 
30228.605693   -7.641 
30228.805688   -7.653 
30229.005684   -7.695 
30229.205679   -7.743 
30229.405674   -7.791 
30229.605669   -7.770 
30229.805665   -7.682 
30230.005660   -7.595 
30230.205655   -7.385 
30230.405650   -7.475 
30230.605645   -7.630 
30230.805640   -7.720 
30231.005635   -7.816 
30231.205630   -7.804 
30231.405625   -7.873 
30231.605620   -7.867 
30231.805616   -7.831 
30232.005611   -7.756 
30232.205606   -7.592 
30232.405601   -7.454 
30232.605597   -7.461 
30232.805592   -7.605 
30233.005587   -7.689 
30233.205582   -7.718 
30233.405577   -7.739 
30233.605573   -7.760 
30233.805568   -7.731 
30234.005563   -7.616 
30234.205558   -7.542 
30234.405554   -7.356 
30234.605549   -7.459 
30234.805544   -7.611 
30235.005539   -7.783 
30235.205534   -7.890 
30235.405529   -7.921 
30235.605525   -8.021 
30235.805519   -7.963 
30236.005514   -7.908 
30236.205509   -7.821 
30236.405505   -7.705 
30236.605500   -7.553 
30236.805495   -7.538 
30237.005490   -7.695 
30237.205485   -7.783 
30237.405481   -7.839 
30237.605476   -7.871 
30237.805471   -7.894 
30238.005466   -7.898 
30238.205462   -7.802 
30238.405457   -7.722 
30238.605452   -7.584 
30238.805447   -7.620 
30239.005442   -7.718 
30239.205437   -7.904 
30239.405433   -7.980 
30239.605428   -8.069 
30239.805423   -8.095 
30240.005419   -8.097 
30240.205414   -8.036 
30240.405409   -7.921 
30240.605404   -7.818 
30240.805399   -7.682 
30241.005394   -7.678 
30241.205389   -7.795 
30241.405385   -7.858 
30241.605380   -7.915 
30241.805375   -7.936 
30242.005371 1570000000.000 
30242.205366 1570000000.000 
30242.405361 1570000000.000 
30242.605356 1570000000.000 
30242.805351 1570000000.000 
30243.005347 1570000000.000 
30243.205342 1570000000.000 
30243.405337 1570000000.000 
30243.605332 1570000000.000 
30243.805327 1570000000.000 
30244.005323 1570000000.000 
30244.205318 1570000000.000 
30244.405313 1570000000.000 
30244.605308 1570000000.000 
30244.805304 1570000000.000 
30245.005299 1570000000.000 
30245.205294 1570000000.000 
30245.405289 1570000000.000 
30245.605284 1570000000.000 
30245.805279 1570000000.000 
30246.005275   -7.992 
30246.205270   -8.000 
30246.405265   -7.990 
30246.605260   -7.921 
30246.805255   -7.839 
30247.005250   -7.708 
30247.205245   -7.726 
30247.405241   -7.812 
30247.605236   -7.931 
30247.805231   -8.065 
30248.005226   -8.111 
30248.205221   -8.134 
30248.405216   -8.128 
30248.605212   -8.069 
30248.805207   -7.984 
30249.005202   -7.875 
30249.205197   -7.731 
30249.405193   -7.731 
30249.605188   -7.814 
30249.805183   -7.885 
30250.005178   -7.944 
30250.205173   -7.971 
30250.405169   -7.984 
30250.605164   -7.984 
30250.805159   -7.917 
